raceId,Constructor,Driver,tbl
892,6,4,5467.0
892,9,17,6350.0
892,6,13,9361.0
892,15,807,10355.0
892,131,3,10999.0
892,5,817,32329.0
892,208,154,33130.0
892,131,1,33527.0
892,1,18,38327.0
892,208,8,38695.0
892,1,815,39765.0
892,15,821,40880.0
892,3,813,49085.0
892,3,822,56827.0
893,9,20,0.0
893,6,4,32627.0
893,208,8,43920.0
893,131,3,51155.0
893,131,1,53159.0
893,6,13,63877.0
893,1,18,83354.0
893,1,815,83820.0
893,15,807,84261.0
893,10,16,84668.0
893,3,813,88479.0
893,15,821,97894.0
893,3,822,105161.0
893,5,818,113512.0
894,9,20,0.0
894,208,8,4224.0
894,208,154,4927.0
894,15,807,24114.0
894,131,1,25255.0
894,6,4,26189.0
894,131,3,26698.0
894,1,18,32262.0
894,6,13,34390.0
894,1,815,35155.0
894,15,821,35990.0
894,3,822,47049.0
894,3,813,50013.0
894,207,819,63578.0
894,207,823,64501.0
894,206,824,67970.0
894,206,820,72898.0
895,9,20,0.0
895,9,17,7129.0
895,208,154,9910.0
895,6,4,45605.0
895,208,8,47325.0
895,15,807,51615.0
895,15,821,71630.0
895,131,3,72023.0
895,1,18,80821.0
895,6,13,89263.0
895,10,814,98572.0
896,9,20,0.0
896,131,3,29823.0
896,208,154,39892.0
896,6,13,41692.0
896,1,815,43829.0
896,131,1,52475.0
896,208,8,67988.0
896,10,814,72868.0
896,10,16,74734.0
896,5,817,76237.0
896,6,4,78297.0
896,3,813,78951.0
897,9,20,0.0
897,9,17,30829.0
897,131,3,33650.0
897,208,154,34802.0
897,6,4,67181.0
897,10,814,78174.0
897,131,1,79267.0
897,6,13,82886.0
897,1,815,91198.0
897,10,16,93257.0
897,3,813,95989.0
897,1,18,103767.0
897,15,821,104295.0
898,9,20,0.0
898,208,154,6284.0
898,9,17,8396.0
898,131,1,27358.0
898,6,4,29592.0
898,15,807,30400.0
898,1,815,46692.0
898,3,822,54509.0
898,131,3,59141.0
898,1,18,77278.0
898,5,817,81004.0
898,5,818,84574.0
898,6,13,86914.0
898,15,821,91707.0
898,208,5,95063.0
898,10,814,96853.0
899,9,20,0.0
899,9,17,10452.0
899,6,4,18913.0
899,1,18,37360.0
899,131,3,39048.0
899,1,815,44051.0
899,6,13,49110.0
899,15,807,64252.0
899,131,1,72903.0
900,131,3,0.0
900,1,825,26777.0
900,1,18,30027.0
900,6,4,35284.0
900,3,822,47639.0
900,10,807,50718.0
900,6,8,57675.0
900,5,818,60441.0
900,5,826,63585.0
900,10,815,85916.0
900,9,817,24525.0
901,131,1,0.0
901,131,3,17313.0
901,9,20,24534.0
901,6,4,35992.0
901,10,807,47199.0
901,1,18,83691.0
901,3,13,85076.0
901,3,822,85537.0
902,131,1,0.0
902,131,3,1085.0
902,10,815,24067.0
902,9,817,24489.0
902,10,807,28654.0
902,9,20,29879.0
902,3,13,31265.0
902,3,822,31876.0
902,6,4,32595.0
902,6,8,33462.0
902,5,826,41342.0
902,208,154,43143.0
902,206,820,59909.0
902,208,813,62803.0
902,207,155,87900.0
903,131,1,0.0
903,131,3,18062.0
903,6,4,23604.0
903,9,817,27136.0
903,9,20,47778.0
903,10,807,54295.0
903,3,822,55697.0
903,6,8,76335.0
903,10,815,82647.0
904,131,1,0.0
904,131,3,636.0
904,9,817,49014.0
904,9,20,76702.0
904,3,822,79293.0
904,6,4,87743.0
905,131,3,0.0
905,131,1,9210.0
905,9,817,9614.0
905,6,4,32452.0
906,9,817,0.0
906,131,3,4236.0
906,9,20,5247.0
906,1,18,11755.0
906,10,807,12843.0
906,6,4,14869.0
906,3,822,23578.0
906,5,818,28026.0
906,1,825,29254.0
906,6,8,53678.0
907,131,3,0.0
907,131,1,1932.0
907,3,822,8172.0
907,3,13,17358.0
907,6,4,18553.0
907,10,815,28546.0
907,1,825,32031.0
907,9,817,43522.0
907,10,807,44137.0
907,6,8,47777.0
907,1,18,50966.0
908,131,1,0.0
908,3,822,30135.0
908,9,817,46495.0
908,1,18,47390.0
908,9,20,53864.0
908,6,4,59946.0
908,1,825,62563.0
908,10,807,88692.0
908,5,826,89340.0
909,131,3,0.0
909,3,822,20789.0
909,131,1,22530.0
909,9,20,44014.0
909,6,4,52467.0
909,9,817,52549.0
909,10,807,64178.0
909,1,18,84711.0
910,9,817,0.0
910,6,4,5225.0
910,131,1,5857.0
910,131,3,6361.0
910,3,13,29841.0
910,6,8,31491.0
910,9,20,40964.0
910,3,822,41344.0
910,5,818,58527.0
910,1,18,67280.0
910,15,16,68169.0
910,1,825,78465.0
910,208,813,84024.0
911,9,817,0.0
911,131,3,3383.0
911,3,822,28032.0
911,6,8,36815.0
911,9,20,52196.0
911,1,18,54580.0
911,6,4,61162.0
911,10,815,64293.0
911,5,826,65347.0
911,10,807,65697.0
911,5,818,71920.0
911,1,825,74262.0
911,3,13,75975.0
911,15,16,82447.0
911,15,821,90825.0
912,131,1,0.0
912,131,3,3175.0
912,3,13,25026.0
912,3,822,40786.0
912,9,817,50309.0
912,9,20,59965.0
912,10,815,62518.0
912,1,18,63063.0
912,6,8,63535.0
912,1,825,66171.0
912,5,826,71184.0
912,10,807,72606.0
912,5,818,73093.0
913,131,1,0.0
913,9,20,13534.0
913,9,817,14273.0
913,6,4,15389.0
913,3,13,42161.0
913,5,818,56801.0
913,10,815,59038.0
913,6,8,60641.0
913,10,807,61661.0
913,1,825,62230.0
913,3,822,65065.0
913,208,813,66915.0
913,208,154,68029.0
913,5,826,72008.0
913,207,828,94188.0
913,206,824,94543.0
914,131,1,0.0
914,131,3,9180.0
914,9,20,29122.0
914,9,817,38818.0
914,1,18,67550.0
914,3,822,113773.0
914,3,13,115126.0
914,10,807,115948.0
914,5,818,127638.0
915,131,1,0.0
915,131,3,13657.0
915,3,822,17425.0
915,1,18,30234.0
915,1,825,53616.0
915,6,4,60016.0
915,9,817,61812.0
915,9,20,66185.0
915,6,8,78877.0
915,10,815,80067.0
915,3,13,80877.0
915,10,807,81309.0
915,5,818,97295.0
916,131,1,0.0
916,131,3,4314.0
916,9,817,25560.0
916,3,13,26924.0
916,3,822,30992.0
916,6,4,95231.0
916,9,20,95734.0
916,1,825,100682.0
916,5,818,108863.0
916,208,813,107870.0
917,131,3,0.0
917,131,1,1457.0
917,3,13,41031.0
917,1,18,48658.0
917,9,20,51420.0
917,6,4,61906.0
917,6,8,63730.0
917,10,807,63934.0
917,1,825,70085.0
918,131,1,0.0
918,3,13,2576.0
918,3,822,28880.0
918,9,817,37237.0
918,1,18,60334.0
918,10,807,62148.0
918,10,815,71060.0
918,9,20,72045.0
918,6,4,85813.0
918,6,8,87820.0
918,1,825,90376.0
918,5,818,91947.0
926,131,1,0.0
926,131,3,1360.0
926,6,20,34523.0
926,3,13,38196.0
926,15,831,95149.0
927,6,20,0.0
927,131,1,8569.0
927,131,3,12310.0
927,6,8,53822.0
927,3,822,70409.0
927,3,13,73586.0
927,5,830,97762.0
928,131,1,0.0
928,131,3,714.0
928,6,20,2988.0
928,6,8,3835.0
928,3,13,8544.0
928,3,822,9885.0
928,208,154,19008.0
928,15,831,22625.0
928,9,817,32117.0
929,131,1,0.0
929,6,8,3380.0
929,131,3,6033.0
929,3,822,42957.0
929,6,20,43989.0
929,9,817,61751.0
929,208,154,84763.0
930,131,3,0.0
930,131,1,17551.0
930,6,20,45342.0
930,3,822,59217.0
930,6,8,60002.0
930,3,13,81314.0
931,131,3,0.0
931,6,20,4486.0
931,131,1,6053.0
931,9,826,11965.0
931,9,817,13608.0
931,6,8,14345.0
931,10,815,15013.0
931,1,18,16063.0
931,15,831,23626.0
931,5,832,25056.0
931,10,807,26232.0
931,208,154,28415.0
931,15,828,31159.0
931,3,822,45789.0
932,131,1,0.0
932,131,3,2285.0
932,3,822,40666.0
932,6,8,45625.0
932,6,20,49903.0
932,3,13,56381.0
932,208,813,66664.0
933,131,3,0.0
933,131,1,8800.0
933,3,13,17573.0
933,6,20,18181.0
933,3,822,53604.0
933,10,807,64075.0
934,131,1,0.0
934,131,3,10956.0
934,6,20,25443.0
934,3,13,36839.0
934,3,822,63194.0
934,9,826,63955.0
934,10,807,78744.0
936,6,20,0.0
936,9,826,15748.0
936,9,817,25084.0
936,5,830,44251.0
936,1,4,49079.0
936,131,1,52025.0
936,208,154,58578.0
936,131,3,58876.0
936,1,18,67028.0
936,15,828,69130.0
936,15,831,73458.0
936,3,13,74278.0
936,3,822,80228.0
936,208,813,85142.0
937,131,1,0.0
937,131,3,2058.0
937,208,154,37988.0
937,9,826,45692.0
937,10,815,53997.0
937,3,13,55283.0
937,6,8,55703.0
937,5,830,56076.0
937,3,822,61040.0
937,15,828,91234.0
937,15,831,102311.0
938,131,1,0.0
938,6,20,25042.0
938,3,13,47635.0
938,3,822,47996.0
938,6,8,68860.0
938,10,815,72783.0
939,6,20,0.0
939,9,817,1478.0
939,6,8,17154.0
939,131,3,24720.0
939,3,822,34204.0
939,9,826,35508.0
939,10,815,50836.0
939,5,830,51450.0
939,5,832,52860.0
939,15,831,90045.0
939,15,828,97507.0
939,208,813,97718.0
940,131,1,0.0
940,131,3,18964.0
940,6,20,20850.0
940,6,8,33768.0
940,3,822,36746.0
940,10,807,55559.0
940,208,154,72298.0
940,208,813,73575.0
940,5,830,95315.0
941,131,1,0.0
941,6,20,5953.0
941,10,815,28918.0
941,3,13,38831.0
941,6,8,72358.0
941,15,831,56508.0
941,208,813,61088.0
941,1,18,79467.0
941,5,830,88424.0
941,1,4,91210.0
942,131,1,0.0
941,9,826,47566.0
942,131,3,2850.0
942,6,20,3381.0
942,5,830,22359.0
942,10,815,24413.0
942,1,18,28058.0
942,5,832,30619.0
942,208,813,32273.0
942,15,831,40257.0
942,9,817,53371.0
942,1,4,54816.0
942,209,834,75277.0
943,131,3,0.0
943,131,1,1954.0
943,3,822,14592.0
943,9,826,16572.0
943,9,817,19682.0
943,3,13,21493.0
943,10,807,25860.0
943,10,815,34343.0
943,5,830,35229.0
943,208,154,37934.0
943,208,813,38538.0
943,15,828,40180.0
943,5,832,48772.0
943,1,18,49214.0
944,131,3,0.0
944,131,1,7756.0
944,6,20,14244.0
944,6,8,47543.0
945,131,3,0.0
945,131,1,8271.0
945,6,8,19430.0
945,6,20,43735.0
945,10,815,63952.0
945,9,817,65010.0
945,10,807,93618.0
945,3,13,97751.0
945,208,154,98201.0
945,9,826,102371.0
945,5,832,103525.0
948,131,3,0.0
948,131,1,8060.0
948,6,20,9643.0
948,9,817,24330.0
948,3,13,58979.0
948,210,154,72081.0
948,10,807,74199.0
948,3,822,75153.0
948,5,832,75680.0
948,5,830,76833.0
948,4,835,83399.0
948,4,825,85606.0
948,10,815,91699.0
949,131,3,0.0
949,6,8,10282.0
949,131,1,30148.0
949,9,817,62494.0
949,210,154,78299.0
949,5,830,80929.0
950,131,3,0.0
950,6,20,37776.0
950,9,826,45936.0
950,9,817,52688.0
950,6,8,65872.0
950,3,13,75511.0
950,131,1,78230.0
950,5,830,79268.0
950,5,832,84127.0
950,3,822,86192.0
950,10,815,94283.0
950,1,4,97253.0
950,1,18,101990.0
951,131,3,0.0
951,131,1,25022.0
951,6,8,31998.0
951,3,822,50217.0
951,3,13,74427.0
952,9,830,0.0
952,6,8,616.0
952,6,20,5581.0
952,9,817,43950.0
952,3,822,45271.0
952,5,832,61395.0
952,10,815,79538.0
952,3,13,80707.0
953,131,1,0.0
953,9,817,7252.0
953,10,815,13825.0
953,6,20,15846.0
953,1,4,85076.0
953,10,807,92999.0
953,131,3,93290.0
954,131,1,0.0
954,6,20,5011.0
954,3,822,46422.0
954,9,830,53020.0
954,131,3,62093.0
954,6,8,63017.0
954,9,817,63634.0
955,131,3,0.0
955,6,20,16696.0
955,10,815,25241.0
955,6,8,33102.0
955,131,1,56335.0
955,3,822,60886.0
955,9,817,69229.0
955,9,830,70696.0
955,10,807,77708.0
955,3,13,85375.0
955,1,18,104817.0
956,131,1,0.0
956,9,830,5719.0
956,6,8,6024.0
956,131,3,16710.0
956,9,817,30981.0
956,1,18,37706.0
956,210,154,44668.0
956,5,832,47400.0
957,131,1,0.0
957,9,830,8250.0
957,131,3,16911.0
957,9,817,26211.0
957,6,8,69743.0
957,10,815,76941.0
957,10,807,77712.0
957,5,832,85858.0
957,6,20,91654.0
957,5,826,92600.0
958,131,1,0.0
958,131,3,1977.0
958,9,817,27539.0
958,6,20,28213.0
958,9,830,48659.0
958,6,8,49044.0
959,131,1,0.0
959,9,817,6996.0
959,9,830,13413.0
959,131,3,15845.0
959,6,20,32570.0
959,6,8,37023.0
959,10,807,70049.0
960,131,3,0.0
960,9,817,14113.0
960,131,1,27634.0
960,10,807,35907.0
960,10,815,40660.0
960,6,20,45394.0
960,1,4,59445.0
960,3,822,60151.0
960,6,8,61109.0
960,3,13,65873.0
960,9,830,71138.0
960,210,821,73877.0
960,210,154,76474.0
960,5,826,87097.0
960,4,835,93165.0
961,131,3,0.0
961,131,1,15070.0
961,6,20,20990.0
961,6,8,27561.0
961,9,817,45295.0
961,3,822,51015.0
961,9,830,54236.0
961,10,815,64954.0
961,3,13,65617.0
961,10,807,78656.0
962,131,3,0.0
962,9,817,488.0
962,131,1,8038.0
962,6,8,10219.0
962,6,20,27694.0
962,9,830,71197.0
962,1,4,89198.0
962,10,815,111062.0
962,5,826,111557.0
962,4,825,119952.0
963,9,817,0.0
963,9,830,2443.0
963,131,3,25516.0
963,6,8,28785.0
963,3,822,61582.0
963,10,815,63794.0
963,1,4,65205.0
963,10,807,74062.0
963,1,18,81816.0
963,4,835,95466.0
963,5,832,98878.0
964,131,3,0.0
964,9,830,4978.0
964,131,1,5776.0
964,6,20,20269.0
964,6,8,28370.0
964,9,817,33941.0
964,10,815,57495.0
964,10,807,59177.0
964,3,13,97763.0
964,3,822,98323.0
964,210,154,99254.0
965,131,1,0.0
965,131,3,4520.0
965,9,817,19692.0
965,6,20,43134.0
965,1,4,93953.0
965,5,832,96124.0
966,131,1,0.0
966,131,3,8354.0
966,9,817,20858.0
966,9,830,21323.0
966,6,20,27313.0
966,6,8,49376.0
966,10,807,58891.0
966,3,822,65612.0
966,3,13,76206.0
966,10,815,76798.0
967,131,1,0.0
967,131,3,11455.0
967,9,830,21481.0
967,10,815,25346.0
967,6,20,26334.0
967,5,832,29160.0
967,10,807,29827.0
967,9,817,30486.0
967,15,831,42620.0
967,1,4,44432.0
967,3,822,45292.0
967,209,839,45809.0
967,5,826,51192.0
967,4,825,51555.0
967,209,836,60498.0
967,1,18,81994.0
968,131,1,0.0
968,131,3,439.0
968,6,20,843.0
968,9,830,1685.0
968,9,817,5315.0
968,6,8,18816.0
968,10,807,50114.0
968,10,815,58776.0
968,3,13,59436.0
968,1,4,59896.0
968,210,154,76777.0
968,210,821,95113.0
969,6,20,0.0
969,131,1,9975.0
969,131,822,11250.0
969,6,8,22393.0
969,9,830,28827.0
969,3,13,83386.0
970,131,1,0.0
970,6,20,6250.0
970,9,830,45192.0
970,9,817,46035.0
970,6,8,48076.0
970,131,822,48808.0
970,5,832,72893.0
971,6,20,0.0
971,131,1,6660.0
971,131,822,20397.0
971,6,8,22475.0
971,9,817,39346.0
971,3,13,54326.0
971,10,815,62606.0
971,210,154,74865.0
971,4,807,80188.0
971,10,839,95711.0
972,131,822,0.0
972,6,20,617.0
972,6,8,11000.0
972,131,1,36320.0
972,9,830,60416.0
972,10,815,86788.0
972,10,839,95004.0
972,4,807,96188.0
973,131,1,0.0
973,6,20,3490.0
973,9,817,75820.0
974,6,20,0.0
974,6,8,3145.0
974,9,817,3745.0
974,131,822,5517.0
974,9,830,6199.0
974,5,832,12038.0
974,131,1,15801.0
974,210,154,18150.0
974,3,13,19445.0
974,210,825,21443.0
974,4,835,22737.0
974,10,839,23725.0
974,10,815,39089.0
975,131,1,0.0
975,131,822,19783.0
975,9,817,35297.0
975,6,20,35907.0
975,10,815,40476.0
975,10,839,40716.0
975,6,8,58632.0
975,4,807,60374.0
976,9,817,0.0
976,131,822,3904.0
976,3,840,4009.0
976,6,20,5976.0
976,131,1,6188.0
976,10,839,30298.0
976,210,825,41753.0
976,5,832,49400.0
976,1,4,59551.0
976,15,836,89093.0
976,15,828,91794.0
976,1,838,92160.0
977,131,822,0.0
977,6,20,658.0
977,9,817,6012.0
977,131,1,7430.0
977,6,8,20370.0
977,210,154,73160.0
978,131,1,0.0
978,131,822,14063.0
978,6,8,36570.0
978,9,830,52125.0
978,9,817,65955.0
978,4,807,68109.0
978,6,20,93989.0
979,6,20,0.0
979,6,8,908.0
979,131,822,12462.0
979,131,1,12885.0
979,9,830,13276.0
979,1,4,71223.0
980,131,1,0.0
980,6,20,2358.0
980,9,817,10791.0
980,6,8,14471.0
980,131,822,16456.0
980,4,807,28087.0
980,210,154,31553.0
980,3,13,36649.0
980,10,839,38154.0
980,5,832,39447.0
980,3,840,48999.0
980,5,826,49940.0
980,4,835,53239.0
980,1,838,57078.0
980,210,825,67262.0
980,15,828,69711.0
981,131,1,0.0
981,131,822,4471.0
981,6,20,36317.0
981,9,817,40335.0
981,6,8,60082.0
981,10,839,71528.0
981,3,840,74156.0
981,3,13,74834.0
981,10,815,75276.0
982,131,1,0.0
982,9,817,4507.0
982,131,822,8800.0
982,5,832,22822.0
982,10,815,25359.0
982,4,835,27259.0
982,1,838,30388.0
982,3,840,41696.0
982,210,154,43282.0
982,10,839,44795.0
982,3,13,46536.0
983,9,830,0.0
983,131,1,12770.0
983,9,817,22519.0
983,6,20,37362.0
983,131,822,56021.0
983,10,815,78630.0
984,131,1,0.0
984,9,830,1211.0
984,9,817,9679.0
984,131,822,10580.0
984,6,8,32622.0
984,10,839,67788.0
984,10,815,71424.0
984,210,825,88953.0
984,210,154,89883.0
985,131,1,0.0
985,6,20,10143.0
985,6,8,15779.0
985,9,830,16768.0
985,131,822,34967.0
985,10,839,90980.0
985,4,832,92944.0
986,9,830,0.0
986,131,822,19678.0
986,6,8,54007.0
986,6,20,70078.0
987,6,20,0.0
987,131,822,2762.0
987,6,8,4600.0
987,131,1,5468.0
987,9,830,32940.0
987,9,817,48691.0
987,3,13,68882.0
987,1,4,69363.0
987,10,815,69500.0
988,131,822,0.0
988,131,1,3899.0
988,6,20,19330.0
988,6,8,45386.0
988,9,830,46269.0
988,4,807,85713.0
988,10,815,92062.0
988,10,839,98911.0
989,6,20,0.0
989,131,1,5036.0
989,6,8,6309.0
989,9,817,7069.0
989,1,4,27886.0
989,9,830,28945.0
989,4,807,32671.0
989,131,822,34339.0
989,1,838,34921.0
989,4,832,45722.0
989,10,815,46817.0
989,10,839,60278.0
989,15,844,75759.0
989,3,840,78288.0
990,6,20,0.0
990,131,822,699.0
990,131,1,6512.0
990,5,842,62234.0
990,210,825,75046.0
990,4,807,99024.0
991,9,817,0.0
991,131,822,8894.0
991,6,8,9637.0
991,131,1,16985.0
991,9,830,20436.0
991,4,807,21052.0
991,1,4,30639.0
991,6,20,35286.0
991,4,832,35763.0
991,210,825,39594.0
991,10,839,44050.0
991,10,815,44725.0
991,1,838,49373.0
991,3,840,55490.0
991,3,845,58241.0
991,15,828,62604.0
991,210,154,65296.0
991,5,842,66330.0
991,15,844,82575.0
992,131,1,0.0
992,6,8,2460.0
992,10,815,4024.0
992,6,20,5329.0
992,4,832,7515.0
992,15,844,9158.0
992,1,4,10931.0
992,3,840,12546.0
992,1,838,14152.0
992,5,843,18030.0
992,15,828,18512.0
992,5,842,24720.0
992,210,825,40663.0
993,131,1,0.0
993,131,822,20593.0
993,9,830,26873.0
993,6,20,27584.0
993,9,817,50058.0
994,9,817,0.0
994,6,20,7336.0
994,131,1,17013.0
994,6,8,18127.0
994,131,822,18822.0
994,10,839,23667.0
994,5,842,24331.0
994,4,807,24839.0
994,9,830,25317.0
994,4,832,69013.0
994,15,828,69864.0
994,10,815,70461.0
994,210,825,74823.0
995,6,20,0.0
995,131,822,7376.0
995,9,830,8360.0
995,9,817,20892.0
995,131,1,21559.0
995,6,8,27184.0
996,131,1,0.0
996,9,830,7090.0
996,6,8,25888.0
996,9,817,34736.0
996,6,20,61935.0
996,210,825,79364.0
996,131,822,80632.0
996,4,832,87184.0
996,4,807,91989.0
996,15,844,93873.0
997,9,830,0.0
997,6,8,1504.0
997,6,20,3181.0
998,6,20,0.0
998,131,1,2264.0
998,6,8,3652.0
998,131,822,8883.0
998,9,817,9500.0
998,4,807,28220.0
998,10,839,29930.0
998,1,4,31115.0
998,210,825,33188.0
998,10,815,34708.0
998,1,838,35774.0
998,3,840,38106.0
998,5,842,39129.0
998,3,845,48113.0
999,131,1,0.0
999,131,822,4535.0
999,6,8,6732.0
999,9,830,7654.0
999,4,807,26609.0
999,210,154,28871.0
999,10,815,30556.0
999,10,839,31750.0
999,15,828,32362.0
999,5,843,34197.0
999,210,825,34919.0
999,4,832,43069.0
999,1,838,46617.0
1000,131,1,0.0
1000,6,20,17123.0
1000,6,8,20101.0
1000,9,817,46419.0
1000,131,822,50000.0
1000,5,842,73273.0
1001,6,20,0.0
1001,131,1,11061.0
1001,9,830,31372.0
1001,131,822,63605.0
1001,10,815,71023.0
1001,10,839,79520.0
1001,210,154,85953.0
1001,210,825,87639.0
1001,5,842,105892.0
1002,131,1,0.0
1002,6,8,8705.0
1002,131,822,14066.0
1002,6,20,16151.0
1002,9,830,18208.0
1002,10,839,57761.0
1002,10,815,58678.0
1002,4,832,78140.0
1002,210,154,56320.0
1003,131,1,0.0
1003,9,830,8961.0
1003,6,20,39984.0
1003,131,822,51930.0
1003,6,8,53001.0
1003,9,817,53982.0
1003,1,4,103001.0
1004,131,1,0.0
1004,131,822,2545.0
1004,6,20,7487.0
1004,6,8,16543.0
1004,9,830,31016.0
1004,9,817,80451.0
1004,15,844,98390.0
1005,131,1,0.0
1005,131,822,12919.0
1005,9,830,14295.0
1005,9,817,19495.0
1005,6,8,50998.0
1005,6,20,69873.0
1005,10,815,79379.0
1005,210,154,87198.0
1005,10,839,88055.0
1006,6,8,0.0
1006,9,830,1281.0
1006,131,1,2342.0
1006,6,20,18222.0
1006,131,822,24744.0
1006,4,807,87210.0
1006,4,832,94994.0
1006,10,815,101080.0
1007,9,830,0.0
1007,6,20,17316.0
1007,6,8,49914.0
1007,131,1,78738.0
1008,131,1,0.0
1008,9,830,1469.0
1008,6,8,4764.0
1008,9,817,5193.0
1008,131,822,22943.0
1008,6,20,26997.0
1008,15,844,44199.0
1008,210,154,51230.0
1008,210,825,52857.0
1009,131,1,0.0
1009,6,20,2581.0
1009,9,830,12706.0
1009,9,817,15379.0
1009,131,822,47957.0
1009,4,832,72548.0
1009,15,844,90789.0
1009,10,815,91275.0
1010,131,822,0.0
1010,131,1,20886.0
1010,9,830,22520.0
1010,6,20,57109.0
1010,6,844,58203.0
1010,210,825,87156.0
1011,131,1,0.0
1011,131,822,2980.0
1011,6,844,6131.0
1011,9,830,6408.0
1011,6,20,36068.0
1011,1,846,45754.0
1011,51,8,47470.0
1011,9,842,58094.0
1011,5,848,62697.0
1011,211,815,63696.0
1011,51,841,64599.0
1012,131,1,0.0
1012,131,822,6552.0
1012,6,20,13774.0
1012,9,830,27627.0
1012,6,844,31276.0
1012,9,842,89307.0
1013,131,822,0.0
1013,131,1,1524.0
1013,6,20,11739.0
1013,9,830,17493.0
1013,6,844,69107.0
1013,211,815,76416.0
1013,1,832,83826.0
1013,1,846,100268.0
1013,211,840,103816.0
1014,131,1,0.0
1014,131,822,4074.0
1014,9,830,7679.0
1014,6,20,9167.0
1014,6,844,13361.0
1014,9,842,19576.0
1014,210,825,28159.0
1014,1,832,32342.0
1014,5,826,33056.0
1014,210,154,34641.0
1014,5,848,35445.0
1014,4,817,36758.0
1014,4,807,39241.0
1014,51,8,41803.0
1014,211,815,46877.0
1014,51,841,47691.0
1015,131,1,0.0
1015,6,20,2602.0
1015,131,822,3162.0
1015,9,830,5537.0
1015,9,842,9946.0
1015,1,832,53454.0
1015,5,826,54574.0
1015,5,848,55200.0
1015,4,817,60894.0
1015,210,154,61034.0
1015,1,846,66801.0
1016,131,1,0.0
1016,6,20,3658.0
1016,6,844,4696.0
1016,131,822,51043.0
1016,9,830,57655.0
1017,131,1,0.0
1017,131,822,18056.0
1017,6,844,18985.0
1017,9,830,34905.0
1017,6,20,62796.0
1017,1,832,95462.0
1018,9,830,0.0
1018,6,844,2724.0
1018,131,822,18960.0
1018,6,20,19610.0
1018,131,1,22805.0
1019,131,1,0.0
1019,131,822,24928.0
1019,6,844,30117.0
1019,9,842,34692.0
1019,9,830,39458.0
1019,1,832,53639.0
1019,4,817,54401.0
1019,51,8,65540.0
1019,5,826,66720.0
1019,4,807,72733.0
1019,1,846,74281.0
1019,5,848,75617.0
1019,211,840,81086.0
1020,9,830,0.0
1020,6,20,7333.0
1020,5,826,8305.0
1020,211,840,8966.0
1020,1,832,9583.0
1020,5,848,10052.0
1020,210,154,16838.0
1020,210,825,18765.0
1020,131,1,19667.0
1020,3,9,24987.0
1020,3,847,26404.0
1020,51,8,42214.0
1020,51,841,43849.0
1021,131,1,0.0
1021,9,830,17796.0
1021,6,20,61433.0
1021,6,844,65250.0
1022,6,844,0.0
1022,131,1,981.0
1022,131,822,12585.0
1022,6,20,26422.0
1022,9,848,81325.0
1022,211,815,84448.0
1022,5,826,89657.0
1022,4,807,106639.0
1022,5,842,109168.0
1022,211,840,109838.0
1023,6,844,0.0
1023,131,822,835.0
1023,131,1,35199.0
1023,4,817,45515.0
1023,4,807,58165.0
1023,9,848,59315.0
1023,211,815,73802.0
1023,9,830,74492.0
1024,6,20,0.0
1024,6,844,2641.0
1024,9,830,3821.0
1024,131,1,4608.0
1024,131,822,6119.0
1024,9,848,11663.0
1024,1,846,14769.0
1024,5,842,15547.0
1024,4,807,16718.0
1024,51,841,27855.0
1024,210,154,35436.0
1024,1,832,35974.0
1024,211,840,36419.0
1024,4,817,37660.0
1024,5,826,38178.0
1024,3,9,47024.0
1024,210,825,86522.0
1025,131,1,0.0
1025,131,822,3829.0
1025,6,844,5212.0
1025,9,830,14210.0
1025,9,848,38348.0
1025,1,832,45889.0
1025,211,815,48728.0
1025,1,846,57749.0
1025,210,825,58779.0
1025,4,807,59841.0
1025,211,840,60821.0
1025,5,826,62496.0
1025,51,8,68910.0
1025,5,842,70076.0
1025,51,841,73346.0
1026,131,822,0.0
1026,6,20,13343.0
1026,131,1,13858.0
1026,9,848,59537.0
1026,1,832,69101.0
1027,131,1,0.0
1027,6,20,1766.0
1027,131,822,3553.0
1027,6,844,6368.0
1027,9,848,21399.0
1027,9,830,68807.0
1027,211,815,73819.0
1027,4,817,74924.0
1031,131,822,0.0
1028,131,822,0.0
1028,131,1,4148.0
1028,9,830,5002.0
1028,6,844,52239.0
1028,9,848,78038.0
1028,4,817,90366.0
1028,1,846,90764.0
1029,9,830,0.0
1029,5,842,6077.0
1029,1,832,8896.0
1029,51,8,9452.0
1029,51,841,10201.0
1029,4,817,10541.0
1029,131,1,11139.0
1029,1,846,11204.0
1029,211,815,11529.0
1029,5,826,11931.0
1029,210,825,12732.0
1029,3,847,13599.0
1029,210,154,14247.0
1029,9,848,14927.0
1029,4,807,18059.0
1030,131,1,0.0
1030,9,830,16772.0
1030,6,844,43435.0
1030,131,822,44379.0
1030,6,20,64357.0
1030,9,848,69205.0
1031,6,844,2700.0
1031,1,846,5491.0
1031,131,1,5689.0
1031,1,832,8903.0
1031,211,815,15092.0
1031,213,842,16682.0
1031,4,839,17456.0
1031,51,841,21146.0
1031,6,20,24545.0
1031,3,849,31650.0
1032,131,1,0.0
1032,131,822,13719.0
1032,9,830,33698.0
1032,9,848,44400.0
1032,1,846,61470.0
1032,211,815,62387.0
1032,211,840,62453.0
1032,4,817,62591.0
1033,131,1,0.0
1033,9,830,8702.0
1033,131,822,9452.0
1033,211,840,57579.0
